nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT04414917,Reducing Opioid Use and Misuse After Wisdom Molar Extractions,NOT_YET_RECRUITING,2024-11,2027-04,PHASE2,133,INTERVENTIONAL,"Rutgers, The State University of New Jersey",OTHER,True
NCT03619135,Effectiveness of External Vibration for Pain Relief During Intravenous Access in Adult Patients,COMPLETED,2016-10-17,2017-08-24,NA,100,INTERVENTIONAL,Kyle Stein,OTHER,True
NCT05988385,The Effects of Successful OSA Treatment on Memory and AD Biomarkers in Older Adults Study,RECRUITING,2024-04-22,2028-05-31,NA,200,INTERVENTIONAL,California Pacific Medical Center Research Institute,OTHER,True
NCT04875104,Upper Sequential Distalization With TADs and Aligners,UNKNOWN,2021-11,2023-12,NA,392,INTERVENTIONAL,Universidad Complutense de Madrid,OTHER,True
NCT06417385,taVNS-Paired Breastfeeding to Improve Breastfeeding at Discharge,RECRUITING,2024-02-01,2027-06-01,NA,10,INTERVENTIONAL,Medical University of South Carolina,OTHER,True
NCT04701762,Endotracheal Intubation Using Videolaryngoscopy Versus Conventional Direct Laryngoscopy,COMPLETED,2021-03-01,2022-12-23,NA,7736,INTERVENTIONAL,The Cleveland Clinic,OTHER,True
NCT03538899,Autologous Gene Therapy for Artemis-Deficient SCID,RECRUITING,2018-05-31,2038-06,"PHASE1, PHASE2",24,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT05562388,Mandibular Advancement Device and Changes in Nocturia,RECRUITING,2023-12-11,2026-03-12,NA,36,INTERVENTIONAL,Fernanda Yanez Regonesi,OTHER,True
NCT04853745,The Effect of Air Polishing on the Tooth Surface,COMPLETED,2019-07-24,2020-09-14,,48,OBSERVATIONAL,Kocaeli University,OTHER,True
NCT02340767,Decision Aids for the Management of Suspicious Occlusal Caries Lesions,COMPLETED,2014-12,2016-12,NA,3085,INTERVENTIONAL,The National Dental Practice-Based Research Network,NETWORK,True
NCT06314100,The Effect of Aerosol Formed From Tobacco Heating Systems on the Microbiome of Supragingival Dental Biofilm,COMPLETED,2021-10-01,2023-10-25,,60,OBSERVATIONAL,University of Rijeka,OTHER,True
NCT06761248,Comparing Fluorescent Starch Nanoparticles Rinse with ICDAS for Early Caries Detection in Children,NOT_YET_RECRUITING,2025-03-10,2026-08-15,NA,78,INTERVENTIONAL,Cairo University,OTHER,True
NCT04386356,A Comparative Study of Airtraq Versus Macintosh Laryngoscope for Endotracheal Intubation by First Year Resident,UNKNOWN,2020-02-01,2020-12-01,NA,60,INTERVENTIONAL,B.P. Koirala Institute of Health Sciences,OTHER,True
NCT04176705,Fractional Ablative Laser Treatment for Skin Grafts,COMPLETED,2020-12-14,2023-09-29,NA,9,INTERVENTIONAL,Wake Forest University Health Sciences,OTHER,True
NCT05671861,Evaluating a Low-Cost Therapeutic Device in Managing Head and Neck Cancer Patients With Radiation-Related Trismus,ACTIVE_NOT_RECRUITING,2023-04-27,2028-03-31,NA,35,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT05649085,Evaluation of Single-unit Implant-supported Prostheses Survival Using CoCr Prosthetic Abutments: Prospective Observational Study,UNKNOWN,2023-11,2025-07,,167,OBSERVATIONAL,Neodent,INDUSTRY,True
NCT04023006,An Observational Clinical Case Series Study to Assess Fit and Quality of Full Dentures Fabricated by AM,TERMINATED,2019-08-01,2020-04-01,,10,OBSERVATIONAL,Dentsply International,INDUSTRY,True
NCT04686084,Dual Energy Cone-Beam Computed Tomography (DE-CBCT) Assessment of Jaw Bone Density,COMPLETED,2021-03-26,2021-11-29,NA,26,INTERVENTIONAL,"University of California, Los Angeles",OTHER,True
NCT03635515,Occurrence of Post-op Pain Following Gentlewave,COMPLETED,2018-09-01,2021-07-31,NA,87,INTERVENTIONAL,University of Minnesota,OTHER,True
NCT06958250,Novel Endoscopic Bite Block,RECRUITING,2025-12-22,2026-12,NA,50,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT04092062,Safety and Efficacy of the ToothWave Powered Toothbrush for Extrinsic Stain Reduction (Texas),COMPLETED,2019-08-07,2020-01-28,NA,91,INTERVENTIONAL,Home Skinovations Ltd.,INDUSTRY,True
NCT06713577,Clinical Study of a 3D Shaded Zirconia for Chairside CAD/CAM Restorations,ACTIVE_NOT_RECRUITING,2024-12-03,2031-11-22,,82,OBSERVATIONAL,Dentsply Sirona Implants and Consumables,INDUSTRY,True
NCT05315414,Multicenter Study to Evaluate the Clinical Outcome of PrimeTaper EV Implant in Single Tooth Restorations,ACTIVE_NOT_RECRUITING,2022-05-03,2029-05,NA,138,INTERVENTIONAL,Dentsply Sirona Implants and Consumables,INDUSTRY,True
NCT05260892,Incisors Single-Unit Rehabilitation With Narrow GM Implants,UNKNOWN,2022-10-01,2025-12-15,,55,OBSERVATIONAL,Neodent,INDUSTRY,True
NCT04347018,BRIUS Vs FFA Efficiency,COMPLETED,2020-07-06,2022-06-17,NA,13,INTERVENTIONAL,State University of New York at Buffalo,OTHER,True
NCT03374982,Effect of the DentalVibe Injection System on Pain During Local Anesthesia Injections in Children,COMPLETED,2018-02-19,2019-05-20,NA,23,INTERVENTIONAL,University of Nebraska,OTHER,True
NCT06528574,Postoperative Pain After Activation of Irrigant,RECRUITING,2023-08-01,2025-04-30,NA,84,INTERVENTIONAL,Cleveland Dental Institute,OTHER,True
NCT04773275,A Clinical Evaluation of the Aliya™ System in Late Stage Cancer,TERMINATED,2022-05-09,2023-04-21,NA,4,INTERVENTIONAL,"Galvanize Therapeutics, Inc.",INDUSTRY,True
NCT04176562,Prospective SPINE Registry,UNKNOWN,2020-01-28,2025-06,,5000,OBSERVATIONAL,Xtant Medical,INDUSTRY,True
NCT04005235,FOT Assessment of Hemi-diaphragm Dysfunction After Upper Extremity Nerve Blocks,TERMINATED,2019-07-31,2020-03-12,,19,OBSERVATIONAL,Nova Scotia Health Authority,OTHER,True
NCT03531840,Olaparib in People With Malignant Mesothelioma,COMPLETED,2018-07-11,2020-10-21,PHASE2,23,INTERVENTIONAL,National Cancer Institute (NCI),NIH,True
NCT07171489,Efficacy of a Wearable Noninvasive Neuromodulation Device,NOT_YET_RECRUITING,2025-11,2029-11,NA,100,INTERVENTIONAL,University of Michigan,OTHER,True
NCT05325242,Elbow Artery Embolization for Tennis Elbow,RECRUITING,2023-03-21,2027-12-31,NA,25,INTERVENTIONAL,"Siddharth Padia, MD",OTHER,True
NCT03161769,MAXimizing Flow Diversion Effect On the Treatment of Large Intracranial Aneurysms With Embolization Devices,UNKNOWN,2017-04-21,2019-09-01,,30,OBSERVATIONAL,"University Health Network, Toronto",OTHER,True
NCT03452553,Study in the Treatment of HCC With a Radiopaque (RO) Bead (LC Bead LUMI™) Loaded With Doxorubicin,WITHDRAWN,2018-07-01,2020-10-30,NA,0,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT03774719,Hand-carried Ultrasound to Assess Hydronephrosis,TERMINATED,2019-05-06,2023-06-01,NA,6,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT06747117,A Study of Patients With Lower Extremity Acute Limb Ischemia to Remove Thrombus With the Indigo™ Aspiration System (STRIDE II),RECRUITING,2025-05-18,2029-01,,300,OBSERVATIONAL,Penumbra Inc.,INDUSTRY,True
NCT03575975,3D X-ray Motion Analysis of Ankle-foot Motion After Total Ankle Arthroplasty,TERMINATED,2018-05-30,2020-04-16,,9,OBSERVATIONAL,Georgia Institute of Technology,OTHER,True
NCT03817606,A Comparison of Stryker's Tritanium Posterior Lumbar Cage and PEEK Implant,TERMINATED,2019-03-01,2021-04-27,NA,4,INTERVENTIONAL,Riverside Medical Center,OTHER,True
NCT05303467,A Feasibility Study to Evaluate the Safety of the TheraSphere Glioblastoma (GBM) Device in Patients With Recurrent GBM,RECRUITING,2022-07-30,2027-01-31,PHASE1,36,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT04039529,"Novel Guidance Device for Image Fusion and Needle Guidance in Lung, Liver or Kidney Biopsy",WITHDRAWN,2019-12-31,2020-12-31,NA,0,INTERVENTIONAL,Clear Guide Medical,INDUSTRY,True
NCT04622696,HydroMARK Post-market Clinical Follow-up Study,COMPLETED,2021-02-16,2023-08-07,,730,OBSERVATIONAL,"Devicor Medical Products, Inc.",INDUSTRY,True
NCT04631718,MRI QSM Imaging for Iron Overload,COMPLETED,2022-01-18,2024-04-29,,63,OBSERVATIONAL,"University of Wisconsin, Madison",OTHER,True
NCT06944509,RADIQAL Study (Radiation Dose and Image Quality Trial),RECRUITING,2025-05-14,2026-12-31,NA,824,INTERVENTIONAL,Philips Clinical & Medical Affairs Global,INDUSTRY,True
NCT01852032,Computed Tomography Versus Standard 2D Mammography Versus 3D Tomosynthesis,COMPLETED,2010-11,2016-03-04,NA,23,INTERVENTIONAL,"University of California, Davis",OTHER,True
NCT06014229,Cryoablation of Benign Thyroid Nodules: a Pilot Study,ACTIVE_NOT_RECRUITING,2023-08-24,2025-11-01,NA,10,INTERVENTIONAL,University of Sao Paulo General Hospital,OTHER,True
NCT05848297,Automated Robotic TCD in Traumatic Brain Injury,RECRUITING,2025-05-20,2026-05,,30,OBSERVATIONAL,Virginia Commonwealth University,OTHER,True
NCT04092881,Efficacy of Short Pulsed 1064 nm Nd-YAG Laser Versus 10600 nm Fractional CO2 Laser in Treatment of Striae Alba,UNKNOWN,2019-02-01,2021-12-31,NA,31,INTERVENTIONAL,Cairo University,OTHER,True
NCT03340792,Effects of Ambulation Training Utilizing an Exoskeleton Robot on Subjects With Spinal Cord Injury,UNKNOWN,2017-11-23,2019-12-31,NA,10,INTERVENTIONAL,China Medical University Hospital,OTHER,True
NCT07131787,Optimizing Rehabilitation After Achilles Tendon Rupture Repair: The Role of Blood Flow Restriction Training in Tendon and Muscle Recovery,RECRUITING,2025-08-20,2028-11,NA,82,INTERVENTIONAL,"University Hospital, Ghent",OTHER,True
NCT02489539,Assessment of the GORE® EXCLUDER® Conformable AAA Endoprosthesis in the Treatment of Abdominal Aortic Aneurysms,ACTIVE_NOT_RECRUITING,2017-12-19,2027-12-31,NA,175,INTERVENTIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT05701059,Comparison of Artificial Disc Implants in Cervical Disc Arthroplasty,RECRUITING,2023-05-01,2026-12-01,,20,OBSERVATIONAL,"University of California, Los Angeles",OTHER,True
NCT02532517,Study to Evaluate the Safety and Effectiveness of the CODMAN ENTERPRISE® Vascular Reconstruction Device,TERMINATED,2015-09-01,2019-09-21,NA,45,INTERVENTIONAL,"Cerenovus, Part of DePuy Synthes Products, Inc.",INDUSTRY,True
NCT04236674,Thermomechanical Distraction and Social Anesthesia in Interventional Radiology to Improve Patient Satisfaction,UNKNOWN,2020-01-27,2021-03,NA,450,INTERVENTIONAL,Temple University,OTHER,True
NCT04302259,"Intelligent Spine Interface, Clinical (ISI-C)",ACTIVE_NOT_RECRUITING,2021-09-01,2025-06-30,NA,3,INTERVENTIONAL,Rhode Island Hospital,OTHER,True
NCT04107662,Biomarkers of Traumatic Brain Injury With Tbit System,NOT_YET_RECRUITING,2024-12-01,2025-05-30,,740,OBSERVATIONAL,BioDirection Inc,INDUSTRY,True
NCT04798261,Study of the Long-Term Safety and Outcomes of Treating Pulmonary Embolism With the Indigo Aspiration System,RECRUITING,2021-06-25,2028-02,,1500,OBSERVATIONAL,Penumbra Inc.,INDUSTRY,True
NCT04581863,COVID-19 Watch + COVID-19 Pulse,COMPLETED,2020-11-30,2022-05-31,NA,2097,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT06423300,Evaluation of the Patellar LIFT System for Subjects With Patellofemoral Cartilage Degeneration,RECRUITING,2024-06-19,2031-09,NA,245,INTERVENTIONAL,ZKR Orthopedics Inc,INDUSTRY,True
NCT07060911,"Pivotal Study to Assess Safety and Performance of Neola®, a Novel Lung Monitoring Device for Neonates",NOT_YET_RECRUITING,2026-03,2027-02,NA,22,INTERVENTIONAL,Neola Medical Inc,INDUSTRY,True
NCT05278507,Comparing Arrow PICC Catheters w/ Arrowga+rd Blue Advanced Protection Performance and Safety to Unprotected PICC's,UNKNOWN,2020-01-16,2023-06-30,NA,444,INTERVENTIONAL,Teleflex,INDUSTRY,True
NCT02949297,Expanding Patient Applicability With Polymer Sealing Ovation Alto Stent Graft Investigational Device Exemption (IDE) Study,COMPLETED,2017-03-30,2019-03-06,NA,75,INTERVENTIONAL,Endologix,INDUSTRY,True
NCT05513027,Augmented Whole-body Scanning Via Magnifying PET/CT (AWSM-PET/CT) Techniques Abilities to Improve Upon the Diagnostic Accuracy of the Standard-of-care (SOC) PET/CT for Malignant Lesion Detection,TERMINATED,2024-03-06,2026-03-17,NA,11,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT06671847,"Feasibility of At-Home Chair-Based Resistance Band Training to Improve Balance, Strength, and Bone Density in Older Adults",NOT_YET_RECRUITING,2025-01-01,2026-09-30,NA,40,INTERVENTIONAL,"The University of Texas Health Science Center, Houston",OTHER,True
NCT06744855,Effect of Semiconductor Embedded Therapeutic Gloves for Hand Osteoarthritis,ENROLLING_BY_INVITATION,2025-01-01,2026-01-01,NA,140,INTERVENTIONAL,Altoona Center for Clinical Research,NETWORK,True
NCT00004732,Carotid Revascularization Endarterectomy Versus Stenting Trial,COMPLETED,2000-12,2016-12,NA,2502,INTERVENTIONAL,"Rutgers, The State University of New Jersey",OTHER,True
NCT02104141,Retrospective/Prospective Data Collection on the LDR ROIA Interbody Fusion Device With VerteBRIDGE Plating,COMPLETED,2013-11,2016-12,,51,OBSERVATIONAL,LDR Spine USA,INDUSTRY,True
NCT03266770,The RELIEF™ Ureteral Stent - Assessment of Retrograde Urinary Reflux and Distal Coil Bladder Position,COMPLETED,2021-06-15,2022-12-12,NA,24,INTERVENTIONAL,University Hospitals Cleveland Medical Center,OTHER,True
NCT06846801,Balloon Dilation Under Portable X-ray System in the Treatment of Pharyngo-oesphageal Strictures,ACTIVE_NOT_RECRUITING,2024-11-01,2025-05-30,NA,20,INTERVENTIONAL,Mohammed Elrabie Ahmed,OTHER,True
NCT04095481,Obalon Navigation/Touch System Post-Approval Study,UNKNOWN,2019-12-03,2023-05-30,,1600,OBSERVATIONAL,"Obalon Therapeutics, Inc.",INDUSTRY,True
NCT05776524,Study of Amplitude-Modulated Radiofrequency Electromagnetic Fields in Metastatic Pancreatic Cancer,RECRUITING,2023-06-13,2029-07,PHASE2,46,INTERVENTIONAL,THERABIONIC INC.,OTHER,True
NCT03404895,The Mount Sinai Diabetic Foot Ulcer Prospective Trial,UNKNOWN,2018-04-13,2024-12,NA,60,INTERVENTIONAL,Windsor Ting,OTHER,True
NCT04685330,Portable Ultrasound for Interventional Procedures,UNKNOWN,2021-01-01,2023-12-31,,200,OBSERVATIONAL,Massachusetts General Hospital,OTHER,True
NCT03797144,Fenestrated Screw Study,TERMINATED,2019-04-18,2020-07-15,NA,27,INTERVENTIONAL,Medtronic Spinal and Biologics,INDUSTRY,True
NCT06035952,Study of 3D Scanning for Adolescent Scoliosis,UNKNOWN,2023-08-07,2023-12-15,,70,OBSERVATIONAL,NSite Medical,INDUSTRY,True
NCT04814693,Conventional Endoscopic Techniques Versus EndoRotor® System for Necrosectomy of Walled of Necrosis,ENROLLING_BY_INVITATION,2022-09-02,2027-02-01,NA,60,INTERVENTIONAL,Erasmus Medical Center,OTHER,True
NCT07016698,Real-World Registry of the Rotarex(TM) Rotational Excisional Atherectomy System (XTRACT Registry),RECRUITING,2025-09-29,2029-05-31,NA,600,INTERVENTIONAL,C. R. Bard,INDUSTRY,True
NCT03948776,Body Composition Ultrasound for Patients With Heart Failure,COMPLETED,2019-05-24,2023-12-31,,48,OBSERVATIONAL,Tufts Medical Center,OTHER,True
NCT03522480,The Effectiveness of the Jamboxx Respiratory Therapy Device: Study 2,WITHDRAWN,2019-01-30,2019-08-31,NA,0,INTERVENTIONAL,My Music Machines Inc.,INDUSTRY,True
NCT03696524,Tunneled Pleural Catheters for Refractory Effusions Attributed to Congestive Heart Failure (TREAT-CHF) Trial,WITHDRAWN,2020-10-01,2025-10-01,NA,0,INTERVENTIONAL,"University of California, Los Angeles",OTHER,True
NCT01595217,MRCP Diagnoses EHCC Better When Combined DWI,COMPLETED,2012-03,2013-05,NA,99,INTERVENTIONAL,"China Medical University, China",OTHER,True
NCT05746325,Tumor Treating Fields for the Treatment of Leptomeningeal Metastases of the Spine in Patients With Breast or Lung Cancer,RECRUITING,2023-04-07,2027-03-01,NA,5,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT05986916,Accurate Point of Care Liver Disease Diagnostics,ACTIVE_NOT_RECRUITING,2023-08-03,2025-11,,50,OBSERVATIONAL,"University of California, San Diego",OTHER,True
NCT02079818,Visceral Artery Aneurysm Embolization by the Penumbra Ruby™ Coil System,WITHDRAWN,2017-06,2018-09,PHASE4,0,INTERVENTIONAL,Penumbra Inc.,INDUSTRY,True
NCT05512767,A Pneumatic Compression Device for the Treatment of Lymphedema in Patients With Stage II-IV Head and Neck Cancer After Chemoradiation,WITHDRAWN,2022-12-01,2024-08-22,NA,0,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT04653701,Safety and Efficacy of DEB-TACE Performed With a Novel Reflux-control Microcatheter in Patients With HCC,UNKNOWN,2020-11-14,2022-02-20,,30,OBSERVATIONAL,Juan José Ciampi Dopazo,OTHER,True
NCT04820036,A Physiologic Analysis of Endoscopic Sleeve Gastroplasty (ESG),ACTIVE_NOT_RECRUITING,2021-05-06,2027-12-24,NA,20,INTERVENTIONAL,Brigham and Women's Hospital,OTHER,True
NCT05955534,Concomitant Bedside Percutaneous Tracheostomy and Ultrasound Gastrostomy,WITHDRAWN,2024-07,2026-12-01,NA,0,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT05337696,Circumferential Vertebral Reconstruction of Osteoporotic Compression Fractures Using a Novel Bipedicular Peek Implant,TERMINATED,2022-05-10,2025-03-07,NA,30,INTERVENTIONAL,Icahn School of Medicine at Mount Sinai,OTHER,True
NCT06906926,Harmony TPV EMEA PMS,RECRUITING,2025-07-30,2032-12-31,NA,80,INTERVENTIONAL,Medtronic Cardiovascular,INDUSTRY,True
NCT03980535,New Magnetic Resonance Imaging and Spectroscopy Software in the Improvement of Image Quality,COMPLETED,2012-04-16,2022-09-21,NA,273,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT03277469,Optimizing Brachytherapy Application and Delivery With MRI Guidance for Gynecologic Cancer,ACTIVE_NOT_RECRUITING,2017-11-13,2027-09-15,NA,49,INTERVENTIONAL,Dana-Farber Cancer Institute,OTHER,True
NCT07042815,Long-term Follow-up for Epidural Stimulation in SCI,ENROLLING_BY_INVITATION,2025-01-13,2028-08,NA,91,INTERVENTIONAL,Kessler Foundation,OTHER,True
NCT04911257,Interbody Systems: Post Market Clinical Follow-up Study,TERMINATED,2021-12-07,2025-03-21,,28,OBSERVATIONAL,"K2M, Inc.",INDUSTRY,True
NCT03775681,Feasibility of Laryngeal Mask Airway Gastro on Patients Undergoing Endoscopic Retrograde Cholangiopancreatography for Pancreas and Bile Duct Disorders,COMPLETED,2019-01-16,2020-04-20,NA,33,INTERVENTIONAL,M.D. Anderson Cancer Center,OTHER,True
NCT04656678,Focal US-guided Cryo-ablation Using DynaCAD / UroNAV Preplanning / Guidance of Intermediate Risk Prostate Cancer,UNKNOWN,2020-11-25,2025-10-30,NA,200,INTERVENTIONAL,Northwell Health,OTHER,True
NCT04663087,Feasibility of Evaluating XSTAT Use in the Prehospital Setting,TERMINATED,2022-10-29,2023-08-11,NA,1,INTERVENTIONAL,University of Alabama at Birmingham,OTHER,True
NCT02512874,Does Pulmonary Rehabilitation Improve Frailty?,COMPLETED,2015-07-21,2018-10-16,NA,65,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT04429009,A Randomized Control Trial of ZEPHYRx Gamified Incentive Spirometry Compared to Traditional Spirometry,UNKNOWN,2021-09-01,2023-09-30,NA,100,INTERVENTIONAL,My Music Machines Inc.,INDUSTRY,True
NCT03426124,An International Pulmonary Embolism Registry Using EKOS,COMPLETED,2018-03-01,2020-09-30,,1480,OBSERVATIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT06289985,StrokeNet Thrombectomy Endovascular Platform,RECRUITING,2025-01-31,2030-01-31,NA,1600,INTERVENTIONAL,Medical University of South Carolina,OTHER,True
NCT04389281,"X-ray Psoralen Activated Cancer Therapy in Head and Neck, Breast, Sarcoma and Melanoma",RECRUITING,2021-12-08,2029-03,PHASE1,52,INTERVENTIONAL,"Immunolight, LLC",INDUSTRY,True
NCT02281994,Odontoid Fracture Study Treated With Pulsed Electromagnetic Fields,TERMINATED,2014-09,2019-09,NA,24,INTERVENTIONAL,Orthofix Inc.,INDUSTRY,True
NCT05006404,Autus Valve Pivotal Study,ACTIVE_NOT_RECRUITING,2024-02-05,2036-02-05,NA,51,INTERVENTIONAL,"Autus Valve Technologies, Inc.",INDUSTRY,True
NCT05433025,A Novel Device for Neck Pain in Active-duty Military Personnel With Forward Head Posture.,ACTIVE_NOT_RECRUITING,2022-06-20,2026-04-30,NA,40,INTERVENTIONAL,Kessler Foundation,OTHER,True
NCT04955704,Performance Study for InferRead CT Pneumonia.AI,UNKNOWN,2021-09-01,2022-01-31,,423,OBSERVATIONAL,Infervision,INDUSTRY,True
NCT03703453,Resuscitative EndoVascular Aortic Occlusion for Maximal Perfusion,COMPLETED,2020-01-28,2021-04-29,EARLY_PHASE1,5,INTERVENTIONAL,Yale University,OTHER,True
NCT03223701,Efficacy of Using Solum IV and BMC With GFC in TLIF,WITHDRAWN,2017-09-30,2018-12-30,PHASE4,0,INTERVENTIONAL,Seton Healthcare Family,OTHER,True
NCT05646251,Intra-procedural Transthoracic EChocardiogram to Facilitate Left Bundle Branch Area Pacing (LBBAP),COMPLETED,2023-03-01,2024-10-27,NA,33,INTERVENTIONAL,Geisinger Clinic,OTHER,True
NCT06636539,Prospective Case Collection Study of Contrast-Enhanced Mammography Imaging Acquired on a New Investigational Device,RECRUITING,2024-10-14,2026-03-31,NA,75,INTERVENTIONAL,"Hologic, Inc.",INDUSTRY,True
NCT03517553,Effects of Exercise by Neuromuscular Stimulation in Dialysis Patients,TERMINATED,2013-07-29,2014-11-12,NA,15,INTERVENTIONAL,University of Iowa,OTHER,True
NCT04604561,Evaluation of EnVisio SmartClip for Intraoperative Localization of Breast Masses,COMPLETED,2020-10-27,2023-07-26,,50,OBSERVATIONAL,H. Lee Moffitt Cancer Center and Research Institute,OTHER,True
NCT03008603,"Evaluation of the Safety, Effectiveness & Usability of the XACT Robotic System for Image Guided Percutaneous Procedures",COMPLETED,2018-09-04,2021-02-16,NA,60,INTERVENTIONAL,Xact Robotics Ltd.,INDUSTRY,True
NCT00483951,Cardiovascular Disease Screening,TERMINATED,2008-01-28,2020-11-03,,1325,OBSERVATIONAL,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,True
NCT02098265,A Closed Loop Neural Activity Triggered Stroke Rehabilitation Device,RECRUITING,2010-06,2026-06,NA,288,INTERVENTIONAL,"University of Wisconsin, Madison",OTHER,True
NCT06453642,Evaluation of a Simple-Prep Controlled Embolic,ACTIVE_NOT_RECRUITING,2024-11-18,2026-09,NA,114,INTERVENTIONAL,"Fluidx Medical Technology, Inc.",INDUSTRY,True
NCT06706856,Quantitative Ultrasound to Assess Steatotic Liver Disease in Children,RECRUITING,2024-09-23,2029-06-30,,120,OBSERVATIONAL,"University of California, San Diego",OTHER,True
NCT03784911,Body Composition During Cancer Treatment,COMPLETED,2018-10-01,2023-11-15,,51,OBSERVATIONAL,Prisma Health-Upstate,OTHER,True
NCT06630845,Comparison of Whole Body DWI to FDG PET,RECRUITING,2025-02-06,2029-10-31,NA,30,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT03562299,OrthoPure™ XT Pilot Clinical Study,WITHDRAWN,2018-07,2020-12,NA,0,INTERVENTIONAL,TRX Orthopedics,INDUSTRY,True
NCT04105062,"LS301 Uptake in Tumors of Patients Undergoing Liver, Pancreas, or Gastric Surgery",WITHDRAWN,2021-12-31,2023-12-31,"PHASE1, PHASE2",0,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT05937646,Improving Providers' Decision-Making and Reducing Information Overload Using Information Visualization in EHRs,COMPLETED,2023-07-24,2025-05-30,NA,113,INTERVENTIONAL,"University of North Carolina, Chapel Hill",OTHER,True
NCT04701684,WE-TRUST (Workflow Optimization to Reduce Time to Endovascular Reperfusion for Ultra-fast Stroke Treatment),RECRUITING,2021-06-23,2027-04-01,NA,594,INTERVENTIONAL,Philips Clinical & Medical Affairs Global,INDUSTRY,True
NCT05195580,Spine Registration Using 3D Scanning,TERMINATED,2021-08-31,2021-11-02,,2,OBSERVATIONAL,Advanced Scanners Inc.,INDUSTRY,True
NCT06678750,A Prospective Clinical Study Evaluating the Newton™ TKA Protocol,WITHDRAWN,2024-12,2026-06,NA,0,INTERVENTIONAL,Newton-Wellesley Hospital,OTHER,True
NCT04147494,Experimental PET Imaging Scans Before Cancer Surgery to Study the Amount of PET Tracer Accumulated in Normal and Cancer Tissues,ACTIVE_NOT_RECRUITING,2019-11-05,2031-10-17,EARLY_PHASE1,29,INTERVENTIONAL,Jonsson Comprehensive Cancer Center,OTHER,True
NCT05195593,Spine Registration Using 3D Scanning - Arise,TERMINATED,2022-01-05,2023-06-30,,1,OBSERVATIONAL,Advanced Scanners Inc.,INDUSTRY,True
NCT03432533,A Comparison of Subject-administered Romosozumab With Healthcare Provider-administered Romosozumab for Osteoporosis,COMPLETED,2018-02-06,2020-01-08,PHASE3,283,INTERVENTIONAL,Amgen,INDUSTRY,True
NCT05966311,Pediatric Percutaneous Ultrasound Gastrostomy Technique,UNKNOWN,2023-07-07,2024-12-31,NA,80,INTERVENTIONAL,CoapTech,INDUSTRY,True
NCT04241250,Neuromodulation Techniques After SCI,COMPLETED,2020-06-01,2024-12-31,PHASE2,4,INTERVENTIONAL,VA Office of Research and Development,FED,True
NCT03650712,EnVision CF Multicenter Study of Glucose Tolerance in Cystic Fibrosis,COMPLETED,2019-07-01,2023-08-31,NA,317,INTERVENTIONAL,Katie Larson Ode,OTHER,True
NCT05511987,Digital Chest Tube Drainage System (Thopaz+) Versus Analog in Pediatric Patients,RECRUITING,2023-08-15,2027-12-01,NA,140,INTERVENTIONAL,University of Oklahoma,OTHER,True
NCT03796559,Magseed Enabled Long-Term Localization of Axillary Lymph Nodes,RECRUITING,2019-06-13,2026-05,NA,65,INTERVENTIONAL,Endomagnetics Ltd.,INDUSTRY,True
NCT01463423,Individualized Lung Tumor Stereotactic Ablative Radiotherapy (iSABR),COMPLETED,2011-10-21,2022-02-07,NA,256,INTERVENTIONAL,Stanford University,OTHER,True
NCT07457489,Vanderbilt Integrated Community TMS for Opioid Recovery,RECRUITING,2026-01-01,2028-01-01,NA,100,INTERVENTIONAL,Vanderbilt University Medical Center,OTHER,True
NCT06710795,AFFIX: Post-market Study of MaxTack™ Motorized Fixation Device in Subjects Undergoing Ventral Hernia Repair,RECRUITING,2024-11-26,2027-02-15,NA,110,INTERVENTIONAL,Medtronic - MITG,INDUSTRY,True
NCT05536453,Retro Comparison of Subsidence Following Interbody Devices in Lumbar Spine,COMPLETED,2022-08-16,2025-07-16,,465,OBSERVATIONAL,Spine and Scoliosis Research Associates,OTHER,True
NCT04607044,Lower Extremity Fixation In Neuropathic Patients Study,TERMINATED,2021-02-03,2022-10-28,,45,OBSERVATIONAL,Stryker Trauma and Extremities,INDUSTRY,True
